N,P,Strategy,Time
100000,8,2,8.606911e-05
100000,8,2,8.487701e-05
100000,8,2,8.702278e-05
100000,8,2,8.392334e-05
100000,8,2,8.702278e-05
100000,8,2,8.702278e-05
200000,8,2,1.380444e-04
200000,8,2,1.370907e-04
200000,8,2,1.430511e-04
200000,8,2,1.370907e-04
200000,8,2,1.399517e-04
200000,8,2,1.378059e-04
200000,8,2,1.380444e-04
200000,8,2,1.399517e-04
200000,8,2,1.378059e-04
200000,8,2,1.370907e-04
400000,8,2,2.429485e-04
400000,8,2,2.450943e-04
400000,8,2,2.470016e-04
400000,8,2,2.450943e-04
400000,8,2,2.439022e-04
400000,8,2,2.450943e-04
400000,8,2,2.479553e-04
400000,8,2,2.470016e-04
400000,8,2,2.429485e-04
400000,8,2,2.479553e-04
800000,8,2,4.618168e-04
800000,8,2,4.568100e-04
800000,8,2,4.580021e-04
800000,8,2,4.620552e-04
800000,8,2,4.618168e-04
800000,8,2,4.570484e-04
800000,8,2,4.668236e-04
800000,8,2,4.608631e-04
800000,8,2,4.599094e-04
800000,8,2,4.570484e-04
1600000,8,2,8.900166e-04
1600000,8,2,8.881092e-04
1600000,8,2,8.881092e-04
1600000,8,2,8.878708e-04
1600000,8,2,8.869171e-04
1600000,8,2,9.028912e-04
1600000,8,2,8.909702e-04
1600000,8,2,8.878708e-04
1600000,8,2,8.888245e-04
1600000,8,2,8.871555e-04
1000000,8,2,5.629063e-04
1000000,8,2,5.688667e-04
1000000,8,2,5.698204e-04
1000000,8,2,5.638599e-04
1000000,8,2,5.691051e-04
1000000,8,2,5.679131e-04
1000000,8,2,5.621910e-04
1000000,8,2,5.640984e-04
1000000,8,2,5.691051e-04
1000000,8,2,5.688667e-04
2000000,8,2,1.102209e-03
2000000,8,2,1.100063e-03
2000000,8,2,1.102924e-03
2000000,8,2,1.104116e-03
2000000,8,2,1.268148e-03
2000000,8,2,1.104832e-03
2000000,8,2,1.101017e-03
2000000,8,2,1.100063e-03
2000000,8,2,1.099110e-03
2000000,8,2,1.101017e-03
4000000,8,2,2.182961e-03
4000000,8,2,2.178907e-03
4000000,8,2,2.176046e-03
4000000,8,2,2.487898e-03
4000000,8,2,2.499819e-03
4000000,8,2,2.185106e-03
4000000,8,2,2.213955e-03
4000000,8,2,2.182961e-03
4000000,8,2,2.178907e-03
4000000,8,2,2.184153e-03
8000000,8,2,4.328012e-03
8000000,8,2,4.336834e-03
8000000,8,2,4.333019e-03
8000000,8,2,4.325151e-03
8000000,8,2,4.357815e-03
8000000,8,2,4.335880e-03
8000000,8,2,4.340887e-03
8000000,8,2,4.941940e-03
8000000,8,2,4.667044e-03
8000000,8,2,4.332066e-03
16000000,8,2,8.635044e-03
16000000,8,2,8.606911e-03
16000000,8,2,8.757114e-03
16000000,8,2,8.636951e-03
16000000,8,2,8.608103e-03
16000000,8,2,9.425163e-03
16000000,8,2,8.619070e-03
16000000,8,2,8.615971e-03
16000000,8,2,8.620024e-03
16000000,8,2,8.611917e-03
10000000,8,2,5.444050e-03
10000000,8,2,5.409002e-03
10000000,8,2,5.434036e-03
10000000,8,2,5.404949e-03
10000000,8,2,5.421877e-03
10000000,8,2,5.415916e-03
10000000,8,2,5.429983e-03
10000000,8,2,5.409956e-03
10000000,8,2,5.406857e-03
10000000,8,2,5.424976e-03
20000000,8,2,1.076198e-02
20000000,8,2,1.075792e-02
20000000,8,2,1.075006e-02
20000000,8,2,1.076698e-02
20000000,8,2,1.075792e-02
20000000,8,2,1.074004e-02
20000000,8,2,1.076198e-02
20000000,8,2,1.076293e-02
20000000,8,2,1.076722e-02
20000000,8,2,1.187897e-02
40000000,8,2,2.145696e-02
40000000,8,2,2.155089e-02
40000000,8,2,2.151990e-02
40000000,8,2,2.149582e-02
40000000,8,2,2.150917e-02
40000000,8,2,2.146220e-02
40000000,8,2,2.148700e-02
40000000,8,2,2.204609e-02
40000000,8,2,2.146292e-02
40000000,8,2,2.152491e-02
80000000,8,2,4.280615e-02
80000000,8,2,4.279280e-02
80000000,8,2,4.276490e-02
80000000,8,2,4.278994e-02
80000000,8,2,4.275393e-02
80000000,8,2,4.277802e-02
80000000,8,2,4.279089e-02
80000000,8,2,4.281998e-02
80000000,8,2,4.286814e-02
100,1,3,2.861023e-06
100,1,3,2.861023e-06
100,1,3,2.861023e-06
100,1,3,3.099442e-06
100,1,3,2.145767e-06
100,1,3,2.861023e-06
100,1,3,2.145767e-06
100,1,3,1.907349e-06
100,1,3,1.907349e-06
100,1,3,2.861023e-06
200,1,3,3.099442e-06
200,1,3,2.861023e-06
200,1,3,2.861023e-06
200,1,3,3.099442e-06
200,1,3,4.053116e-06
200,1,3,3.099442e-06
200,1,3,2.861023e-06
200,1,3,3.099442e-06
200,1,3,2.861023e-06
200,1,3,3.099442e-06
400,1,3,3.814697e-06
400,1,3,3.099442e-06
400,1,3,4.053116e-06
400,1,3,3.814697e-06
400,1,3,4.053116e-06
400,1,3,4.053116e-06
400,1,3,4.053116e-06
400,1,3,4.053116e-06
400,1,3,4.053116e-06
400,1,3,2.861023e-06
800,1,3,6.198883e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.960464e-06
800,1,3,5.006790e-06
1600,1,3,9.059906e-06
1600,1,3,1.001358e-05
1600,1,3,9.059906e-06
1600,1,3,9.059906e-06
1600,1,3,9.059906e-06
1600,1,3,1.001358e-05
1600,1,3,9.059906e-06
1600,1,3,1.001358e-05
1600,1,3,1.001358e-05
1600,1,3,9.059906e-06
1000,1,3,6.914139e-06
1000,1,3,7.152557e-06
1000,1,3,6.914139e-06
1000,1,3,6.914139e-06
1000,1,3,7.152557e-06
1000,1,3,6.914139e-06
1000,1,3,6.914139e-06
1000,1,3,6.914139e-06
1000,1,3,6.914139e-06
1000,1,3,6.914139e-06
2000,1,3,1.215935e-05
2000,1,3,1.096725e-05
2000,1,3,1.215935e-05
2000,1,3,1.096725e-05
2000,1,3,1.096725e-05
2000,1,3,1.096725e-05
2000,1,3,1.192093e-05
2000,1,3,1.215935e-05
2000,1,3,1.096725e-05
2000,1,3,1.096725e-05
4000,1,3,2.098083e-05
4000,1,3,2.098083e-05
4000,1,3,2.121925e-05
4000,1,3,2.098083e-05
4000,1,3,2.002716e-05
4000,1,3,2.098083e-05
4000,1,3,2.098083e-05
4000,1,3,2.098083e-05
4000,1,3,2.098083e-05
4000,1,3,2.098083e-05
8000,1,3,3.981590e-05
8000,1,3,3.886223e-05
8000,1,3,4.005432e-05
8000,1,3,3.886223e-05
8000,1,3,3.910065e-05
8000,1,3,3.910065e-05
8000,1,3,3.886223e-05
8000,1,3,3.886223e-05
8000,1,3,4.005432e-05
8000,1,3,4.196167e-05
16000,1,3,7.700920e-05
16000,1,3,7.700920e-05
16000,1,3,7.605553e-05
16000,1,3,7.700920e-05
16000,1,3,7.605553e-05
16000,1,3,7.605553e-05
16000,1,3,7.700920e-05
16000,1,3,7.700920e-05
16000,1,3,7.796288e-05
16000,1,3,7.700920e-05
10000,1,3,4.887581e-05
10000,1,3,4.887581e-05
10000,1,3,4.816055e-05
10000,1,3,4.911423e-05
10000,1,3,4.816055e-05
10000,1,3,4.887581e-05
10000,1,3,4.887581e-05
10000,1,3,4.911423e-05
10000,1,3,4.911423e-05
10000,1,3,4.792213e-05
20000,1,3,9.608269e-05
20000,1,3,9.489059e-05
20000,1,3,9.989738e-05
20000,1,3,9.512901e-05
20000,1,3,9.512901e-05
20000,1,3,9.489059e-05
20000,1,3,9.703636e-05
20000,1,3,9.584427e-05
20000,1,3,9.703636e-05
20000,1,3,9.608269e-05
40000,1,3,1.859665e-04
40000,1,3,1.878738e-04
40000,1,3,1.881123e-04
40000,1,3,1.881123e-04
40000,1,3,1.878738e-04
40000,1,3,1.878738e-04
40000,1,3,1.888275e-04
40000,1,3,1.890659e-04
40000,1,3,1.888275e-04
40000,1,3,1.881123e-04
80000,1,3,3.747940e-04
80000,1,3,3.731251e-04
80000,1,3,3.769398e-04
80000,1,3,3.759861e-04
80000,1,3,3.740788e-04
80000,1,3,3.769398e-04
80000,1,3,3.859997e-04
80000,1,3,3.750324e-04
80000,1,3,3.778934e-04
80000,1,3,3.769398e-04
160000,1,3,7.479191e-04
160000,1,3,7.500648e-04
160000,1,3,7.450581e-04
160000,1,3,7.472038e-04
160000,1,3,7.481575e-04
160000,1,3,7.488728e-04
160000,1,3,7.488728e-04
160000,1,3,7.481575e-04
160000,1,3,7.469654e-04
160000,1,3,6.392002e-04
100000,1,3,4.670620e-04
100000,1,3,4.670620e-04
100000,1,3,4.699230e-04
100000,1,3,4.680157e-04
100000,1,3,4.670620e-04
100000,1,3,4.699230e-04
100000,1,3,4.639626e-04
100000,1,3,4.680157e-04
100000,1,3,4.718304e-04
100000,1,3,4.680157e-04
200000,1,3,9.360313e-04
200000,1,3,9.288788e-04
200000,1,3,9.410381e-04
200000,1,3,9.348392e-04
200000,1,3,9.360313e-04
200000,1,3,9.369850e-04
200000,1,3,9.350777e-04
200000,1,3,7.979870e-04
200000,1,3,9.322166e-04
200000,1,3,9.341240e-04
400000,1,3,1.875162e-03
400000,1,3,1.607180e-03
400000,1,3,1.785994e-03
400000,1,3,1.607180e-03
400000,1,3,1.609087e-03
400000,1,3,1.872063e-03
400000,1,3,1.608849e-03
400000,1,3,1.611948e-03
400000,1,3,1.872063e-03
400000,1,3,1.872063e-03
800000,1,3,3.343821e-03
800000,1,3,3.341913e-03
800000,1,3,3.341913e-03
800000,1,3,3.344059e-03
800000,1,3,3.351927e-03
800000,1,3,3.344059e-03
800000,1,3,3.335953e-03
800000,1,3,3.339052e-03
800000,1,3,3.340960e-03
800000,1,3,3.334999e-03
1600000,1,3,6.823063e-03
1600000,1,3,6.852150e-03
1600000,1,3,6.841183e-03
1600000,1,3,6.820917e-03
1600000,1,3,6.825924e-03
1600000,1,3,6.824970e-03
1600000,1,3,6.840944e-03
1600000,1,3,6.820917e-03
1600000,1,3,6.822824e-03
1600000,1,3,6.824017e-03
1000000,1,3,4.247189e-03
1000000,1,3,4.245043e-03
1000000,1,3,4.237890e-03
1000000,1,3,4.257202e-03
1000000,1,3,4.244089e-03
1000000,1,3,4.331112e-03
1000000,1,3,4.242182e-03
1000000,1,3,4.247904e-03
1000000,1,3,4.241943e-03
1000000,1,3,4.240990e-03
2000000,1,3,8.587122e-03
2000000,1,3,8.754015e-03
2000000,1,3,8.529902e-03
2000000,1,3,8.546114e-03
2000000,1,3,8.528948e-03
2000000,1,3,8.525133e-03
2000000,1,3,8.527994e-03
2000000,1,3,8.544922e-03
2000000,1,3,8.541107e-03
2000000,1,3,8.564949e-03
4000000,1,3,1.705599e-02
4000000,1,3,1.705885e-02
4000000,1,3,1.703501e-02
4000000,1,3,1.705909e-02
4000000,1,3,1.705503e-02
4000000,1,3,1.704788e-02
4000000,1,3,1.704097e-02
4000000,1,3,1.704502e-02
4000000,1,3,1.704383e-02
4000000,1,3,1.706100e-02
8000000,1,3,3.412890e-02
8000000,1,3,3.410101e-02
8000000,1,3,3.410506e-02
8000000,1,3,3.408909e-02
8000000,1,3,3.409100e-02
8000000,1,3,3.406286e-02
8000000,1,3,3.407311e-02
8000000,1,3,3.408813e-02
8000000,1,3,3.410387e-02
8000000,1,3,3.408909e-02
16000000,1,3,6.815910e-02
16000000,1,3,6.816006e-02
16000000,1,3,6.814098e-02
16000000,1,3,6.815505e-02
16000000,1,3,6.816578e-02
16000000,1,3,6.816196e-02
16000000,1,3,6.824589e-02
16000000,1,3,6.814504e-02
16000000,1,3,6.816006e-02
16000000,1,3,6.816316e-02
10000000,1,3,4.261088e-02
10000000,1,3,4.259300e-02
10000000,1,3,4.262209e-02
10000000,1,3,4.260206e-02
10000000,1,3,4.262900e-02
10000000,1,3,4.265690e-02
10000000,1,3,4.260707e-02
10000000,1,3,4.262400e-02
10000000,1,3,4.259706e-02
10000000,1,3,4.262090e-02
20000000,1,3,8.517385e-02
20000000,1,3,8.521390e-02
20000000,1,3,8.522296e-02
20000000,1,3,8.518791e-02
20000000,1,3,8.546996e-02
20000000,1,3,8.506989e-02
20000000,1,3,8.521795e-02
20000000,1,3,8.520103e-02
20000000,1,3,8.517385e-02
20000000,1,3,8.519197e-02
40000000,1,3,1.705358e-01
40000000,1,3,1.703861e-01
40000000,1,3,1.704869e-01
40000000,1,3,1.704311e-01
40000000,1,3,1.703398e-01
40000000,1,3,1.703548e-01
40000000,1,3,1.703532e-01
40000000,1,3,1.703269e-01
40000000,1,3,1.703310e-01
40000000,1,3,1.702619e-01
80000000,1,3,3.407810e-01
80000000,1,3,3.406281e-01
80000000,1,3,3.407600e-01
80000000,1,3,3.408082e-01
80000000,1,3,3.407021e-01
80000000,1,3,3.405879e-01
80000000,1,3,3.409991e-01
80000000,1,3,3.408411e-01
80000000,1,3,3.406069e-01
80000000,1,3,3.406889e-01
160000000,1,3,6.813118e-01
160000000,1,3,6.813130e-01
160000000,1,3,6.836619e-01
160000000,1,3,6.837389e-01
160000000,1,3,6.840410e-01
160000000,1,3,6.813290e-01
160000000,1,3,6.833260e-01
160000000,1,3,6.834891e-01
160000000,1,3,6.831980e-01
160000000,1,3,6.834049e-01
800,2,3,3.504753e-05
800,2,3,3.504753e-05
800,2,3,2.980232e-05
800,2,3,3.886223e-05
1600,2,3,3.504753e-05
1600,2,3,3.814697e-05
1600,2,3,4.410744e-05
1600,2,3,3.480911e-05
1600,2,3,3.910065e-05
1600,2,3,3.600121e-05
1600,2,3,3.600121e-05
1600,2,3,4.005432e-05
1600,2,3,4.005432e-05
1600,2,3,4.386902e-05
1000,2,3,3.790855e-05
1000,2,3,3.981590e-05
1000,2,3,3.409386e-05
1000,2,3,3.719330e-05
1000,2,3,4.100800e-05
1000,2,3,3.504753e-05
1000,2,3,2.908707e-05
1000,2,3,3.910065e-05
1000,2,3,3.719330e-05
1000,2,3,3.695488e-05
2000,2,3,6.198883e-05
2000,2,3,3.981590e-05
2000,2,3,4.005432e-05
2000,2,3,3.695488e-05
2000,2,3,3.910065e-05
2000,2,3,4.005432e-05
2000,2,3,3.719330e-05
2000,2,3,3.600121e-05
2000,2,3,4.005432e-05
2000,2,3,3.814697e-05
4000,2,3,2.980232e-05
4000,2,3,3.099442e-05
4000,2,3,3.099442e-05
4000,2,3,3.004074e-05
4000,2,3,2.884865e-05
4000,2,3,3.194809e-05
4000,2,3,3.194809e-05
4000,2,3,2.908707e-05
4000,2,3,2.884865e-05
4000,2,3,3.099442e-05
8000,2,3,3.910065e-05
8000,2,3,4.410744e-05
8000,2,3,3.886223e-05
8000,2,3,4.410744e-05
8000,2,3,4.696846e-05
8000,2,3,4.410744e-05
8000,2,3,4.386902e-05
8000,2,3,4.410744e-05
8000,2,3,4.291534e-05
8000,2,3,4.315376e-05
16000,2,3,5.698204e-05
16000,2,3,6.008148e-05
16000,2,3,5.793571e-05
16000,2,3,5.698204e-05
16000,2,3,5.793571e-05
16000,2,3,5.817413e-05
16000,2,3,5.793571e-05
16000,2,3,5.793571e-05
16000,2,3,6.008148e-05
16000,2,3,5.888939e-05
10000,2,3,4.792213e-05
10000,2,3,4.816055e-05
10000,2,3,4.696846e-05
10000,2,3,4.792213e-05
10000,2,3,5.006790e-05
10000,2,3,4.696846e-05
10000,2,3,4.315376e-05
10000,2,3,4.696846e-05
10000,2,3,4.696846e-05
10000,2,3,4.696846e-05
20000,2,3,6.699562e-05
20000,2,3,6.914139e-05
20000,2,3,6.604195e-05
20000,2,3,6.890297e-05
20000,2,3,7.009506e-05
20000,2,3,6.699562e-05
20000,2,3,6.699562e-05
20000,2,3,6.604195e-05
20000,2,3,6.699562e-05
20000,2,3,6.699562e-05
40000,2,3,1.058578e-04
40000,2,3,1.070499e-04
40000,2,3,1.058578e-04
40000,2,3,1.060963e-04
40000,2,3,1.070499e-04
40000,2,3,1.060963e-04
40000,2,3,1.060963e-04
40000,2,3,1.180172e-04
40000,2,3,1.058578e-04
40000,2,3,1.060963e-04
80000,2,3,1.919270e-04
80000,2,3,1.919270e-04
80000,2,3,1.919270e-04
80000,2,3,1.919270e-04
80000,2,3,1.919270e-04
80000,2,3,1.919270e-04
80000,2,3,1.921654e-04
80000,2,3,1.919270e-04
80000,2,3,1.909733e-04
80000,2,3,1.962185e-04
160000,2,3,3.631115e-04
160000,2,3,3.640652e-04
160000,2,3,3.619194e-04
160000,2,3,3.621578e-04
160000,2,3,3.659725e-04
160000,2,3,3.669262e-04
160000,2,3,3.659725e-04
160000,2,3,3.669262e-04
160000,2,3,3.619194e-04
160000,2,3,3.628731e-04
100000,2,3,2.379417e-04
100000,2,3,2.329350e-04
100000,2,3,2.391338e-04
100000,2,3,2.341270e-04
100000,2,3,2.338886e-04
100000,2,3,2.348423e-04
100000,2,3,2.338886e-04
100000,2,3,2.348423e-04
100000,2,3,2.398491e-04
100000,2,3,2.341270e-04
200000,2,3,4.479885e-04
200000,2,3,4.479885e-04
200000,2,3,4.508495e-04
200000,2,3,4.520416e-04
200000,2,3,4.580021e-04
200000,2,3,4.479885e-04
200000,2,3,4.479885e-04
200000,2,3,4.510880e-04
200000,2,3,4.558563e-04
200000,2,3,4.470348e-04
400000,2,3,8.780956e-04
400000,2,3,8.780956e-04
400000,2,3,8.838177e-04
400000,2,3,8.800030e-04
400000,2,3,8.788109e-04
400000,2,3,8.800030e-04
400000,2,3,8.800030e-04
400000,2,3,8.840561e-04
400000,2,3,8.790493e-04
400000,2,3,8.800030e-04
800000,2,3,1.740217e-03
800000,2,3,1.739025e-03
800000,2,3,1.752138e-03
800000,2,3,1.736164e-03
800000,2,3,1.729012e-03
800000,2,3,1.733065e-03
800000,2,3,1.735210e-03
800000,2,3,1.753092e-03
800000,2,3,1.740932e-03
800000,2,3,1.734018e-03
1600000,2,3,3.463984e-03
1600000,2,3,3.472805e-03
1600000,2,3,3.462076e-03
1600000,2,3,3.468037e-03
1600000,2,3,3.489017e-03
1600000,2,3,3.622055e-03
1600000,2,3,3.484964e-03
1600000,2,3,3.463984e-03
1600000,2,3,3.462791e-03
1600000,2,3,3.489971e-03
1000000,2,3,2.167940e-03
1000000,2,3,2.165079e-03
1000000,2,3,2.167940e-03
1000000,2,3,2.172947e-03
1000000,2,3,2.171040e-03
1000000,2,3,2.166986e-03
1000000,2,3,2.168894e-03
1000000,2,3,2.169132e-03
1000000,2,3,2.168179e-03
1000000,2,3,2.170086e-03
2000000,2,3,4.319906e-03
2000000,2,3,4.336119e-03
2000000,2,3,4.317045e-03
2000000,2,3,4.324913e-03
2000000,2,3,4.321098e-03
2000000,2,3,4.329920e-03
2000000,2,3,4.320145e-03
2000000,2,3,4.317999e-03
2000000,2,3,4.324913e-03
2000000,2,3,4.322052e-03
4000000,2,3,8.615017e-03
4000000,2,3,8.608103e-03
4000000,2,3,8.601904e-03
4000000,2,3,8.599997e-03
4000000,2,3,8.598089e-03
4000000,2,3,8.617163e-03
4000000,2,3,8.610010e-03
4000000,2,3,8.615017e-03
4000000,2,3,8.615971e-03
4000000,2,3,8.601189e-03
8000000,2,3,1.717782e-02
8000000,2,3,1.714897e-02
8000000,2,3,1.713896e-02
8000000,2,3,1.714993e-02
8000000,2,3,1.715183e-02
8000000,2,3,1.714706e-02
8000000,2,3,1.714802e-02
8000000,2,3,1.715088e-02
8000000,2,3,1.714396e-02
8000000,2,3,1.712489e-02
16000000,2,3,3.421402e-02
16000000,2,3,3.421593e-02
16000000,2,3,3.426409e-02
16000000,2,3,3.426695e-02
16000000,2,3,3.420305e-02
16000000,2,3,3.425884e-02
16000000,2,3,3.421092e-02
16000000,2,3,3.421402e-02
16000000,2,3,3.423309e-02
16000000,2,3,3.422785e-02
10000000,2,3,2.143407e-02
10000000,2,3,2.140188e-02
10000000,2,3,2.141094e-02
10000000,2,3,2.146101e-02
10000000,2,3,2.141690e-02
10000000,2,3,2.141285e-02
10000000,2,3,2.143312e-02
10000000,2,3,2.144599e-02
10000000,2,3,2.139997e-02
10000000,2,3,2.140498e-02
20000000,2,3,4.275012e-02
20000000,2,3,4.275107e-02
20000000,2,3,4.279089e-02
20000000,2,3,4.274201e-02
20000000,2,3,4.290605e-02
20000000,2,3,4.274607e-02
20000000,2,3,4.271007e-02
20000000,2,3,4.276514e-02
20000000,2,3,4.276299e-02
20000000,2,3,4.278207e-02
40000000,2,3,8.551693e-02
40000000,2,3,8.565307e-02
40000000,2,3,8.554482e-02
40000000,2,3,8.548999e-02
40000000,2,3,8.551812e-02
40000000,2,3,8.548999e-02
40000000,2,3,8.558083e-02
40000000,2,3,8.548880e-02
40000000,2,3,8.562803e-02
40000000,2,3,8.549905e-02
80000000,2,3,1.709371e-01
80000000,2,3,1.716361e-01
80000000,2,3,1.709471e-01
80000000,2,3,1.710989e-01
80000000,2,3,1.709352e-01
80000000,2,3,1.708560e-01
80000000,2,3,1.708879e-01
80000000,2,3,1.710579e-01
80000000,2,3,1.708751e-01
80000000,2,3,1.709740e-01
160000000,2,3,3.417280e-01
160000000,2,3,3.419640e-01
160000000,2,3,3.416440e-01
160000000,2,3,3.424911e-01
160000000,2,3,3.417289e-01
160000000,2,3,3.418939e-01
160000000,2,3,3.419321e-01
160000000,2,3,3.416781e-01
160000000,2,3,3.420141e-01
160000000,2,3,3.419979e-01
100,4,3,3.695488e-05
100,4,3,3.409386e-05
100,4,3,3.480911e-05
100,4,3,3.004074e-05
100,4,3,3.385544e-05
100,4,3,3.290176e-05
100,4,3,3.099442e-05
100,4,3,4.792213e-05
100,4,3,5.078316e-05
100,4,3,4.577637e-05
200,4,3,3.194809e-05
200,4,3,3.099442e-05
200,4,3,3.099442e-05
200,4,3,3.480911e-05
200,4,3,3.504753e-05
200,4,3,3.099442e-05
200,4,3,3.790855e-05
200,4,3,4.601479e-05
200,4,3,3.504753e-05
200,4,3,5.006790e-05
400,4,3,4.696846e-05
400,4,3,5.197525e-05
400,4,3,3.504753e-05
400,4,3,3.600121e-05
400,4,3,3.314018e-05
400,4,3,4.816055e-05
400,4,3,3.218651e-05
400,4,3,3.695488e-05
400,4,3,3.314018e-05
400,4,3,4.887581e-05
800,4,3,3.600121e-05
800,4,3,5.006790e-05
800,4,3,3.600121e-05
800,4,3,3.480911e-05
800,4,3,3.600121e-05
800,4,3,3.409386e-05
800,4,3,3.504753e-05
800,4,3,3.004074e-05
800,4,3,3.910065e-05
800,4,3,3.480911e-05
1600,4,3,3.695488e-05
1600,4,3,5.912781e-05
1600,4,3,3.910065e-05
1600,4,3,3.004074e-05
1600,4,3,3.480911e-05
1600,4,3,3.719330e-05
1600,4,3,3.194809e-05
1600,4,3,3.194809e-05
1600,4,3,3.695488e-05
1600,4,3,3.695488e-05
1000,4,3,2.980232e-05
1000,4,3,5.102158e-05
1000,4,3,3.719330e-05
1000,4,3,5.197525e-05
1000,4,3,3.600121e-05
1000,4,3,7.796288e-05
1000,4,3,3.695488e-05
1000,4,3,4.601479e-05
1000,4,3,2.789497e-05
1000,4,3,3.409386e-05
2000,4,3,5.006790e-05
2000,4,3,3.099442e-05
2000,4,3,3.099442e-05
2000,4,3,5.006790e-05
2000,4,3,4.506111e-05
2000,4,3,3.290176e-05
2000,4,3,4.386902e-05
2000,4,3,3.504753e-05
2000,4,3,3.504753e-05
2000,4,3,3.290176e-05
4000,4,3,5.102158e-05
4000,4,3,3.886223e-05
4000,4,3,3.886223e-05
4000,4,3,4.982948e-05
4000,4,3,5.197525e-05
4000,4,3,3.790855e-05
4000,4,3,3.504753e-05
4000,4,3,3.910065e-05
4000,4,3,6.794930e-05
4000,4,3,3.290176e-05
8000,4,3,4.100800e-05
8000,4,3,4.887581e-05
8000,4,3,3.600121e-05
8000,4,3,4.005432e-05
8000,4,3,5.388260e-05
8000,4,3,4.410744e-05
8000,4,3,3.600121e-05
8000,4,3,4.220009e-05
8000,4,3,3.910065e-05
8000,4,3,3.886223e-05
16000,4,3,5.292892e-05
16000,4,3,4.506111e-05
16000,4,3,4.792213e-05
16000,4,3,4.696846e-05
16000,4,3,5.006790e-05
16000,4,3,4.696846e-05
16000,4,3,4.696846e-05
16000,4,3,4.506111e-05
16000,4,3,4.601479e-05
16000,4,3,4.911423e-05
10000,4,3,4.196167e-05
10000,4,3,4.291534e-05
10000,4,3,4.100800e-05
10000,4,3,4.482269e-05
10000,4,3,4.291534e-05
10000,4,3,4.196167e-05
10000,4,3,4.196167e-05
10000,4,3,4.291534e-05
10000,4,3,3.910065e-05
10000,4,3,4.291534e-05
20000,4,3,4.911423e-05
20000,4,3,4.911423e-05
20000,4,3,5.197525e-05
20000,4,3,5.006790e-05
20000,4,3,4.911423e-05
20000,4,3,5.316734e-05
20000,4,3,5.197525e-05
20000,4,3,5.197525e-05
20000,4,3,5.197525e-05
20000,4,3,4.887581e-05
40000,4,3,7.390976e-05
40000,4,3,7.414818e-05
40000,4,3,7.390976e-05
40000,4,3,7.414818e-05
40000,4,3,7.319450e-05
40000,4,3,7.295609e-05
40000,4,3,7.295609e-05
40000,4,3,7.390976e-05
40000,4,3,7.390976e-05
40000,4,3,7.414818e-05
80000,4,3,1.161098e-04
80000,4,3,1.161098e-04
80000,4,3,1.170635e-04
80000,4,3,1.180172e-04
80000,4,3,1.130104e-04
80000,4,3,1.151562e-04
80000,4,3,1.158714e-04
80000,4,3,1.180172e-04
80000,4,3,1.111031e-04
80000,4,3,1.161098e-04
160000,4,3,2.019405e-04
160000,4,3,1.959801e-04
160000,4,3,2.021790e-04
160000,4,3,2.021790e-04
160000,4,3,2.059937e-04
160000,4,3,1.971722e-04
160000,4,3,2.031326e-04
160000,4,3,1.971722e-04
160000,4,3,1.959801e-04
160000,4,3,2.040863e-04
100000,4,3,1.318455e-04
100000,4,3,1.380444e-04
100000,4,3,1.370907e-04
100000,4,3,1.380444e-04
100000,4,3,1.378059e-04
100000,4,3,1.318455e-04
100000,4,3,1.380444e-04
100000,4,3,1.327991e-04
100000,4,3,1.389980e-04
100000,4,3,1.380444e-04
200000,4,3,2.439022e-04
200000,4,3,2.410412e-04
200000,4,3,2.439022e-04
200000,4,3,2.391338e-04
200000,4,3,2.439022e-04
200000,4,3,2.400875e-04
200000,4,3,2.400875e-04
200000,4,3,2.391338e-04
200000,4,3,2.400875e-04
200000,4,3,2.481937e-04
400000,4,3,4.529953e-04
400000,4,3,4.580021e-04
400000,4,3,4.529953e-04
400000,4,3,4.570484e-04
400000,4,3,4.529953e-04
400000,4,3,4.529953e-04
400000,4,3,4.580021e-04
400000,4,3,4.558563e-04
400000,4,3,4.580021e-04
400000,4,3,4.591942e-04
800000,4,3,8.828640e-04
800000,4,3,8.840561e-04
800000,4,3,8.831024e-04
800000,4,3,8.859634e-04
800000,4,3,8.840561e-04
800000,4,3,8.909702e-04
800000,4,3,8.869171e-04
800000,4,3,8.869171e-04
800000,4,3,8.850098e-04
800000,4,3,8.819103e-04
1600000,4,3,1.743078e-03
1600000,4,3,1.748085e-03
1600000,4,3,1.996040e-03
1600000,4,3,1.766920e-03
1600000,4,3,1.746178e-03
1600000,4,3,1.744986e-03
1600000,4,3,1.749039e-03
1600000,4,3,1.755953e-03
1600000,4,3,1.746893e-03
1600000,4,3,1.747131e-03
1000000,4,3,1.098871e-03
1000000,4,3,1.104116e-03
1000000,4,3,1.100779e-03
1000000,4,3,1.096010e-03
1000000,4,3,1.100063e-03
1000000,4,3,1.100063e-03
1000000,4,3,1.127005e-03
1000000,4,3,1.100063e-03
1000000,4,3,1.100063e-03
1000000,4,3,1.106977e-03
2000000,4,3,2.177000e-03
2000000,4,3,2.177954e-03
2000000,4,3,2.176046e-03
2000000,4,3,2.177954e-03
2000000,4,3,2.183199e-03
2000000,4,3,2.177000e-03
